,imagename,red,green,blue,aro,val,exp
2822,231140,46,13,40,0.662989,-0.633953,7
2823,151889,76,85,64,0.422705,-0.172533,6
2824,283879,73,59,50,0.0873016,-0.738095,2
2825,258879,4,0,0,-0.0396825,-0.0714286,0
2826,108724,118,81,65,-0.468254,-0.777778,2
2827,77005,56,61,64,0.706349,-0.547619,7
2828,316614,56,23,16,-0.230159,-0.904762,2
2829,71708,66,53,37,0.941997,-0.178015,4
2830,112537,161,96,56,-0.404762,-0.0634921,4
2831,79214,61,55,55,-0.0714286,-0.103175,0
2832,35453,172,82,48,0.668338,-0.654414,7
2833,400444,78,48,38,0.0153116,0.0,0
2834,213282,115,135,82,-0.367789,-0.619435,2
2835,88323,177,178,172,-0.394273,-0.639259,2
2836,222296,3,5,0,0.677426,-0.547918,7
2837,220323,251,255,255,0.552105,0.15528,3
2838,104825,99,65,40,0.813008,-0.0919473,4
2839,342794,0,0,0,0.650794,-0.47619,6
2840,148158,168,153,146,-0.261905,-0.285714,2
2841,34118,49,63,89,0.358111,-0.338753,7
2842,386226,91,93,90,-0.0634921,-0.031746,0
2843,346331,26,26,26,0.125823,0.880759,1
2844,362220,112,77,45,0.14518,0.822687,1
2845,175193,51,45,45,-0.231181,-0.317604,2
2846,43988,208,219,150,0.716221,0.309717,3
2847,264070,51,27,15,-0.0259269,-0.015124,0
2848,333336,1,1,1,0.495154,-0.732195,5
2849,185971,52,23,19,0.450311,-0.419255,5
2850,356651,157,141,128,0.468254,-0.865079,5
2851,412949,166,171,175,0.396825,-0.507936,6
2852,152857,64,38,41,0.0629113,0.638792,1
2853,110330,213,185,171,-0.0793651,0.0793651,0
2854,64247,131,85,62,-0.103175,-0.404762,2
2855,171423,40,33,27,0.793651,0.154859,3
2856,273467,0,0,0,0.619048,0.134921,3
2857,44959,109,43,44,-0.268978,-0.523013,2
2858,19256,235,173,122,-0.194901,0.647914,1
2859,221083,170,187,205,0.483164,-0.572823,5
2860,131400,243,3,186,0.468221,-0.612672,5
2861,191070,2,3,59,0.737463,-0.553097,6
2862,67782,25,12,3,0.142857,0.84127,1
2863,258396,45,44,42,0.227085,-0.385356,0
2864,230882,178,182,181,-0.014518,0.00967867,0
2865,269140,50,44,44,0.503291,-0.401665,7
2866,230743,50,41,10,0.668984,-0.663717,7
2867,170513,37,16,11,-0.110619,-0.210704,0
2868,153996,88,86,87,-0.253968,-0.603175,2
2869,159298,65,65,65,0.444444,-0.484127,7
2870,11840,227,229,215,-0.348432,-0.619435,2
2871,231601,68,96,107,-0.244073,-0.831839,2
2872,38219,237,179,139,0.626984,-0.65873,7
2873,413563,249,213,197,0.81266,-0.163958,4
2874,164805,127,126,124,0.634921,-0.690476,7
2875,181158,32,25,41,0.658149,-0.643631,7
2876,88973,124,116,105,-0.285714,-0.238095,2
2877,34168,223,218,212,0.690476,-0.412698,6
2878,357738,39,22,12,0.750097,-0.0967867,4
2879,205419,76,73,68,0.00431332,0.0905797,0
2880,323505,255,255,255,0.831839,-0.483164,6
2881,167704,133,104,90,-0.380952,-0.666667,2
2882,273266,181,51,49,-0.226507,-0.658449,2
2883,377836,255,255,255,0.916517,-0.229129,4
2884,202678,188,124,0,0.122493,0.727301,1
2885,297201,219,213,199,-0.0394197,0.772627,1
2886,114057,81,27,15,0.0677507,0.450058,1
2887,12662,223,222,220,0.7259,0.493612,3
2888,312483,31,35,38,0.391986,-0.101626,5
2889,299511,183,222,237,-0.373016,-0.849206,2
2890,280771,53,42,40,0.380952,0.873016,1
2891,1476,37,42,35,0.459737,-0.696864,5
2892,60338,5,5,5,-0.333333,-0.603175,2
2893,26143,47,2,5,-0.188734,-0.561363,2
2894,294979,2,1,6,-0.373016,-0.68254,2
2895,148619,34,31,24,0.333333,-0.134921,6
2896,307504,249,250,245,-0.110619,-0.358196,0
2897,353848,36,68,119,0.701703,-0.522648,7
2898,48510,208,210,196,0.508069,0.443315,3
2899,342157,50,50,50,-0.460317,0.761905,1
2900,352445,103,70,55,0.186248,0.825531,1
2901,298501,78,73,77,0.401867,-0.801573,5
2902,37436,236,236,236,0.387147,-0.740418,5
2903,297442,71,74,83,-0.222609,-0.517809,2
2904,208559,244,244,244,0.687185,0.43554,3
2905,300876,67,100,117,0.00793651,0.031746,0
2906,84903,7,7,7,0.388524,0.787009,1
2907,277990,26,27,29,0.833333,-0.293651,4
2908,17850,2,13,7,0.569358,0.1294,3
2909,383644,198,198,190,0.388889,-0.253968,6
2910,301953,186,163,132,0.837547,-0.0526759,3
2911,381334,22,24,19,-0.259016,-0.826858,2
2912,162465,42,44,59,0.0,0.5,1
2913,117485,57,39,51,0.603865,0.159593,3
2914,270662,10,19,14,0.774293,-0.0774293,4
2915,225884,82,80,83,-0.15873,-0.357143,2
2916,352552,159,164,170,0.662989,-0.087108,4
2917,335792,214,214,212,0.82966,0.427794,3
2918,144329,185,143,93,-0.00862664,0.0560732,0
2919,124376,39,40,35,0.769069,-0.158028,4
2920,139202,63,52,24,0.196612,-0.138277,6
2921,291234,69,56,47,0.777778,-0.134921,4
2922,113700,118,85,31,0.895491,-0.0316056,3
2923,233682,230,230,230,0.690476,-0.698413,7
2924,38732,133,132,111,0.827526,0.07259,3
2925,262223,71,56,33,0.801953,-0.498107,6
2926,100332,243,233,234,-0.087108,-0.532327,2
2927,150548,248,233,204,0.772084,-0.409765,6
2928,251465,98,96,133,0.479094,-0.769454,3
2929,395519,113,109,98,-0.103175,-0.0793651,0
2930,256338,54,50,49,0.632111,-0.642646,7
2931,85865,113,107,81,0.484619,-0.72166,5
2932,367652,142,91,60,0.65873,-0.0714286,4
2933,148379,26,22,11,0.422705,-0.181159,6
2934,134707,83,53,43,-0.373016,-0.857143,2
2935,19139,13,15,14,-0.388889,-0.666667,2
2936,14316,224,217,201,0.00793651,-0.00793651,0
2937,143719,107,112,132,0.483933,-0.193573,5
2938,175582,78,28,19,0.873016,0.198413,3
2939,220794,2,2,0,0.488145,-0.60271,5
2940,310623,132,127,133,0.652174,-0.533126,7
2941,101836,231,240,247,-0.531746,0.738095,1
2942,360072,88,88,88,0.811209,-0.158028,4
2943,24811,104,55,61,-0.444444,-0.730159,2
2944,251107,204,69,86,-0.150966,-0.487405,2
2945,286587,128,126,131,0.50813,-0.459737,7
2946,8643,160,107,63,0.015873,0.484127,1
2947,31326,134,140,138,-0.0396825,0.484127,1
2948,28762,21,17,14,0.648471,-0.648471,7
2949,383140,84,52,27,-0.222609,-0.875919,2
2950,287831,53,53,53,-0.0532327,-0.0629113,0
2951,278767,203,204,199,-0.388889,-0.666667,2
2952,251596,181,181,191,0.377468,-0.79849,5
2953,370599,42,65,73,0.821877,-0.124527,4
2954,263788,137,132,136,0.422654,-0.690335,6
2955,54277,245,204,212,-0.357143,-0.738095,2
2956,128597,139,120,88,0.783972,-0.421022,6
2957,215605,251,255,254,0.774336,-0.163295,4
2958,70275,32,21,15,-0.333333,0.674603,1
2959,8101,0,0,0,-0.0215666,0.0301932,0
2960,371841,210,194,145,0.333333,0.730159,1
2961,397709,77,71,73,-0.300039,-0.667828,2
2962,9666,62,20,22,-0.01294,0.0,0
2963,275794,85,29,2,-0.174603,0.793651,1
2964,72251,61,78,60,-0.0946074,0.543992,1
2965,98424,34,37,30,0.895491,-0.0526759,3
2966,92172,37,33,30,0.754096,0.141632,3
2967,22809,86,86,86,0.445219,-0.372629,7
2968,389320,68,30,0,0.774336,-0.173831,4
2969,369166,133,106,87,0.786689,-0.167084,4
2970,283242,202,178,140,0.629113,-0.648471,7
2971,152387,253,209,180,0.177167,-0.732435,5
2972,405265,255,255,255,0.548246,-0.383772,7
2973,292060,94,88,66,0.372629,-0.353271,7
2974,227378,136,122,109,0.861725,-0.199243,4
2975,105699,132,72,48,0.817847,0.179055,3
2976,232402,14,73,165,0.031746,0.00793651,0
2977,350580,0,0,0,0.800674,-0.258112,4
2978,340146,166,164,169,0.650609,-0.636766,7
2979,16911,16,11,8,0.496689,-0.733207,5
2980,155988,70,41,23,0.249169,-0.373754,0
2981,119173,140,127,15,-0.1843,-0.826858,2
2982,401807,151,143,156,0.811915,-0.46324,6
2983,76752,176,151,147,-0.219167,-0.841801,2
2984,293229,38,27,25,0.666667,0.0793651,3
2985,210108,125,0,16,-0.365079,-0.880952,2
2986,80781,73,54,40,0.677191,-0.638371,7
2987,80864,56,37,20,0.611111,-0.214286,7
2988,319816,173,173,171,0.149701,0.513259,1
2989,286747,248,107,115,0.877193,-0.0556948,3
2990,166956,86,74,60,-0.00967867,0.00483933,0
2991,172014,38,38,48,0.0948167,-0.347661,0
2992,112061,250,65,79,0.01294,0.0388199,0
2993,375197,134,99,77,0.0842815,0.453013,1
2994,212200,58,38,37,0.493777,-0.723755,5
2995,158419,53,31,10,0.89852,-0.0679553,4
2996,175940,133,109,71,0.763801,-0.189633,4
2997,407265,187,204,196,0.745257,-0.0919473,4
2998,174858,77,77,77,0.653182,-0.621576,7
2999,360027,210,226,249,-0.0474083,0.763801,1
3000,291243,203,207,206,0.746032,-0.150794,4
3001,143827,0,74,80,0.761905,-0.0952381,4
3002,335395,68,52,53,0.0677507,0.619435,1
3003,211413,83,106,86,-0.00483933,-0.00967867,0
3004,299273,94,122,144,0.400291,-0.384695,6
3005,219131,34,38,47,0.619435,0.179055,3
3006,240793,66,66,66,0.668564,0.198413,3
3007,187236,253,105,93,0.094893,0.681504,1
3008,296508,232,209,167,0.748596,-0.0987731,4
3009,347085,9,8,6,-0.0474465,-0.0603865,0
3010,75128,41,41,41,0.808169,-0.087108,4
3011,173938,76,53,37,-0.0873016,0.0952381,0
3012,90137,25,25,25,0.595238,-0.532327,7
3013,2995,52,42,32,0.759144,0.241546,3
3014,95671,19,20,15,0.468221,-0.607691,5
3015,333939,150,150,150,-0.380952,-0.84127,2
3016,219002,116,103,68,0.410872,-0.711125,6
3017,299287,57,48,41,0.13169,0.474083,1
3018,412667,218,206,190,0.595238,0.333333,3
3019,2518,82,32,5,0.672667,-0.556523,7
3020,376961,113,119,91,-0.0579435,0.563632,1
3021,234104,81,106,64,0.892857,-0.422932,6
3022,300332,219,219,219,0.919312,-0.205026,4
3023,79395,100,57,2,0.745257,-0.0919473,4
3024,229912,57,47,100,0.626844,-0.642646,7
3025,204129,128,106,82,0.47827,-0.423685,7
3026,412407,1,1,1,0.81746,-0.15873,4
3027,238375,199,171,220,0.479351,-0.705858,5
3028,109078,222,131,100,0.460317,-0.388889,6
3029,310081,200,208,229,0.396825,-0.912698,5
3030,403611,75,69,81,0.163295,0.479351,1
3031,177052,217,221,207,-0.285714,-0.650794,2
3032,211576,24,24,24,0.244145,-0.762682,5
3033,378678,48,35,27,0.754054,-0.154943,4
3034,54775,81,57,45,-0.0842815,0.837547,1
3035,119326,21,11,1,0.625431,0.150966,3
3036,161261,169,169,157,0.0267953,0.428724,1
3037,330841,149,183,146,0.410872,-0.747998,6
3038,58399,216,213,208,-0.0992063,0.767196,1
3039,264,164,138,115,-0.387147,-0.813008,2
3040,375645,87,71,107,0.231481,-0.720899,5
3041,220745,177,174,167,0.29036,-0.261324,7
3042,85774,49,50,45,0.698413,-0.571429,5
3043,311538,243,193,142,0.547619,0.142857,3
3044,297148,234,214,190,0.242309,-0.426675,0
3045,321099,231,237,249,0.867679,0.431257,3
3046,374694,200,188,174,0.531746,-0.15873,3
3047,116714,184,160,134,0.00793651,0.00793651,0
3048,344081,242,228,163,0.929152,-0.0967867,4
3049,214658,46,41,37,0.422705,-0.159593,6
3050,271965,141,115,82,0.348432,-0.159698,7
3051,94388,31,27,24,0.920635,-0.0634921,4
3052,205248,99,92,82,-0.373999,0.0684787,0
3053,253319,16,15,13,0.0765579,0.612464,1
3054,190777,64,32,33,-0.242794,-0.477757,2
3055,320279,18,14,13,-0.256485,-0.440379,2
3056,102002,190,125,179,0.473071,-0.66022,5
3057,88598,240,246,200,0.653182,-0.642646,7
3058,38559,37,13,13,0.483164,-0.587766,5
3059,360756,73,49,39,0.783972,-0.120983,4
3060,297237,48,22,23,0.721061,-0.36295,6
3061,178861,219,213,223,-0.463732,-0.145349,0
3062,165189,85,75,76,-0.211353,-0.586611,2
3063,305872,252,248,239,-0.0952381,-0.301587,2
3064,407103,255,255,255,0.0632111,0.489886,1
3065,167113,173,184,167,0.682346,-0.0241967,4
3066,16132,233,214,181,-0.289212,-0.82728,2
3067,52734,162,154,133,0.769841,-0.103175,4
3068,407499,198,155,76,0.646998,-0.301932,6
3069,242731,153,191,212,0.651311,-0.599551,7
3070,357085,118,97,96,0.357143,-0.880952,5
3071,251558,2,2,0,0.1646,0.842137,1
3072,321355,224,209,180,0.277778,-0.515873,6
3073,337146,41,127,246,0.706349,-0.031746,4
3074,320336,11,39,42,0.774336,-0.110619,4
3075,8949,79,64,43,0.179098,0.495154,1
3076,213614,213,194,188,0.358005,0.0862664,3
3077,29486,139,134,130,0.509221,-0.75695,6
3078,172572,16,18,13,0.43554,-0.188734,7
3079,18546,187,192,196,0.658149,-0.648471,7
3080,297806,7,2,8,0.280681,-0.503291,6
3081,109628,20,24,35,-0.324235,-0.750097,2
3082,335845,61,19,41,0.396825,0.00793651,3
3083,304631,57,47,45,0.158028,-0.43721,0
3084,44257,1,0,18,0.277778,-0.767196,5
3085,288869,236,228,209,0.702331,0.358637,3
3086,287385,97,95,83,-0.103175,0.928571,1
3087,102955,17,11,23,0.515873,0.0952381,3
3088,180019,216,202,137,0.873016,-0.031746,3
3089,380763,32,75,45,-0.00862664,0.01294,0
3090,202032,226,226,226,0.880759,-0.0822687,4
3091,156817,107,117,127,0.484619,-0.72166,5
3092,115689,203,200,167,0.373016,0.825397,1
3093,245876,255,244,248,0.672667,-0.14518,7
3094,409664,85,72,64,0.721061,-0.0338753,3
3095,204836,4,6,3,0.142225,0.537295,1
3096,390416,100,97,64,0.845865,0.258459,3
3097,132287,159,161,148,0.00967867,-0.00967867,0
3098,315895,34,31,22,-0.311791,-0.729875,2
3099,40133,127,88,29,0.015873,-0.015873,0
3100,260004,38,33,29,0.404762,-0.34127,6
3101,179189,242,243,245,0.643631,-0.633953,7
3102,100113,183,178,185,0.687185,0.329075,3
3103,384082,211,210,226,0.212931,-0.900116,5
3104,18645,214,128,105,-0.268647,-0.468816,2
3105,125780,16,18,33,-0.173831,0.431943,0
3106,399784,0,71,15,0.813492,-0.119048,4
3107,265231,26,21,25,0.428571,0.238095,7
3108,35982,88,64,52,0.428571,-0.849206,5
3109,51346,132,110,63,0.938831,-0.043554,4
3110,371385,226,177,137,-0.00793651,0.00793651,0
3111,68921,116,116,116,-0.324235,-0.754936,2
3112,84727,135,104,50,0.526628,0.244771,3
3113,233310,59,75,100,0.571041,-0.561363,7
3114,13932,57,55,66,0.561363,0.222609,3
3115,257615,252,230,206,0.537295,-0.732195,5
3116,148389,23,24,18,0.0238095,0.0,0
3117,153723,160,201,205,-0.47827,-0.618632,2
3118,378375,93,75,51,0.681504,0.176846,3
3119,148920,24,25,17,0.597729,-0.303845,6
3120,253757,64,52,26,0.015873,-0.00793651,0
3121,406906,70,83,74,0.793651,0.267426,3
3122,36634,92,75,49,0.761905,-0.0396825,4
3123,175346,125,93,70,0.0,-0.689223,2
3124,266833,149,122,113,0.753968,0.373016,3
3125,89847,0,14,25,-0.325397,-0.214286,2
3126,20441,208,201,208,0.0532327,0.459737,1
3127,330591,99,98,96,0.483164,-0.607691,5
3128,138050,5,5,5,0.459737,-0.730739,5
3129,36983,247,241,225,0.110619,0.495154,1
3130,371651,37,7,5,0.510957,-0.726928,5
3131,134859,207,207,219,-0.333333,-0.18254,2
3132,170318,40,30,20,0.663717,-0.658449,7
3133,248093,152,20,41,0.444444,-0.714286,5
3134,375246,0,2,1,0.606193,-0.109553,4
3135,349063,124,75,70,0.658149,-0.667828,7
3136,328929,120,101,94,-0.349844,-0.661935,2
3137,326536,25,24,20,0.0747161,0.114565,0
3138,273150,241,250,247,-0.0714286,-0.0634921,0
3139,360236,174,173,168,0.00793651,0.015873,0
3140,184880,150,142,139,0.530538,-0.207039,6
3141,309786,21,10,8,0.396825,-0.672667,5
3142,171303,248,253,255,0.47619,-0.722222,5
3143,337963,189,181,170,-0.0733264,0.521912,1
3144,397676,183,196,187,-0.130662,-0.522648,2
3145,255074,93,90,75,-0.420635,-0.857143,2
3146,260185,255,254,250,0.722255,0.408448,3
3147,154498,236,231,129,-0.169377,-0.338753,0
3148,312177,89,97,82,0.107833,-0.00862664,0
3149,176259,158,141,133,0.82932,-0.16443,4
3150,320135,25,19,3,0.84127,-0.15873,4
3151,173807,54,54,66,-0.396825,-0.825397,2
3152,100499,11,11,11,0.788955,-0.119752,4
3153,238240,145,147,159,0.478778,0.0258799,3
3154,145315,252,253,247,0.625431,-0.310559,6
3155,189874,27,22,18,0.651311,-0.595238,7
3156,287412,134,88,54,0.653182,-0.637379,7
3157,47393,70,47,39,-0.181159,-0.552105,2
3158,241969,205,155,102,0.483164,-0.597729,5
3159,360767,10,11,3,-0.00783208,0.0156642,0
3160,318815,131,166,194,0.440379,0.087108,3
3161,179411,9,10,5,0.450058,-0.759775,5
3162,165392,30,26,15,-0.241984,-0.954974,2
3163,107249,71,48,34,0.242248,0.498339,1
3164,109787,122,77,48,-0.0532327,0.919473,1
3165,29079,134,102,81,-0.249054,-0.782028,2
3166,12411,9,10,14,-0.321543,-0.421069,2
3167,296669,221,226,229,-0.11646,-0.457212,2
3168,18228,223,219,218,0.596318,-0.0777807,4
3169,384137,174,174,174,0.67952,-0.642646,7
3170,278748,55,42,34,0.338713,0.79199,1
3171,240570,28,21,13,0.412698,-0.761905,5
3172,42320,133,93,83,0.68254,0.579365,1
3173,412653,101,37,2,0.647539,-0.51305,7
3174,82194,255,255,255,0.597729,0.303845,3
3175,8919,121,105,90,0.692849,-0.413413,6
3176,93093,247,218,184,0.5,0.103175,3
3177,292239,35,9,18,0.808169,0.0677507,3
3178,355443,70,41,25,0.325397,-0.15873,6
3179,383512,4,84,171,0.626984,-0.626984,7
3180,107444,177,176,155,0.220751,-0.370546,0
3181,364092,28,14,13,0.904762,-0.365079,6
3182,49253,10,9,15,0.811209,-0.489886,6
3183,201877,24,45,92,0.00793651,0.634921,1
3184,176790,137,120,110,0.744991,-0.571328,7
3185,139480,239,239,239,-0.273959,-0.782028,2
3186,175081,236,232,220,0.858001,-0.15015,4
3187,113220,37,22,19,0.0,0.547619,1
3188,207135,75,56,42,-0.0842815,0.26338,1
3189,350111,12,15,24,0.121155,0.479351,1
3190,19783,54,25,17,0.116144,-0.50813,5
3191,126157,76,62,23,-0.11646,-0.457212,2
3192,223607,42,51,22,-0.045208,-0.753466,2
3193,292297,141,101,75,0.324235,-0.280681,7
3194,100732,46,44,45,0.793651,-0.396825,6
3195,345257,48,27,10,0.582785,0.363618,3
3196,173075,157,141,107,0.58072,0.208091,3
3197,121530,255,201,203,0.474465,0.11646,3
3198,96877,142,38,27,-0.0873016,0.873016,1
3199,324834,139,139,139,0.0873016,0.928571,1
3200,29535,104,71,56,0.626984,-0.0952381,4
3201,113614,22,18,15,-0.279182,-0.0895491,0
3202,239598,225,215,188,0.333333,0.880952,1
3203,251874,221,199,149,0.517809,0.0629113,3
3204,365677,69,54,35,0.880759,-0.058072,4
3205,199811,104,37,18,-0.185344,0.748503,1
3206,246593,36,29,21,0.65873,-0.642857,7
3207,196943,113,124,120,0.31746,-0.920635,5
3208,392335,153,127,94,0.125661,0.813492,1
3209,92640,21,22,14,0.522648,-0.222609,3
3210,76685,24,29,23,-0.0579435,0.816477,1
3211,301361,26,12,9,0.015873,0.00793651,0
3212,223379,38,27,21,0.658449,-0.642646,7
3213,405228,6,7,9,0.401665,-0.788811,5
3214,263586,138,100,79,-0.0555556,-0.0873016,0
3215,211435,174,191,199,0.343593,-0.324235,7
3216,247831,7,6,4,0.680581,-0.384582,6
3217,101689,108,83,122,0.464576,-0.358111,7
3218,199249,137,167,165,0.769069,-0.15276,4
3219,220902,65,73,32,0.537166,0.0774293,3
3220,87188,197,139,119,0.958188,-0.0241967,4
3221,211280,9,0,3,0.0822687,0.706543,1
3222,375859,175,195,193,0.388889,-0.420635,6
3223,267425,157,158,150,0.539683,0.166667,3
3224,133809,116,90,57,0.468816,-0.726928,5
3225,89100,92,95,84,0.832365,-0.087108,3
3226,132096,21,15,19,0.314557,-0.851723,6
3227,8917,57,96,113,0.833333,-0.0952381,4
3228,13395,249,215,180,-0.00431332,0.00431332,0
3229,233469,64,54,55,0.783972,-0.0919473,4
3230,21632,203,150,110,0.465838,0.112146,3
3231,295893,255,255,255,0.711382,0.309717,3
3232,248881,251,255,255,0.846782,-0.134489,4
3233,163972,182,176,150,0.643631,-0.609756,7
3234,304816,44,44,44,0.769889,-0.185344,4
3235,284971,189,187,198,0.185797,0.516102,1
3236,312175,31,30,25,0.642646,-0.637379,7
3237,390806,1,0,0,0.146199,-0.389864,0
3238,172711,222,234,230,0.783972,-0.111305,4
3239,361765,181,194,168,0.761905,-0.0714286,4
3240,390590,137,153,169,-0.228405,-0.366833,0
3241,182799,221,204,188,0.619048,-0.666667,7
3242,403191,78,70,57,0.600801,-0.344904,7
3243,359259,32,104,176,-0.263403,-0.557794,2
3244,328396,11,11,11,0.873016,-0.230159,4
3245,308047,185,155,129,0.803329,-0.401665,6
3246,111129,8,6,7,0.0105352,0.0210704,0
3247,18046,7,6,4,0.101626,-0.479094,0
3248,329524,89,87,88,-0.275842,-0.585559,2
3249,337956,134,138,139,0.600077,-0.0967867,4
3250,261659,107,90,60,0.784146,-0.142572,4
3251,366704,204,141,106,0.667828,-0.65331,7
3252,140732,192,129,49,0.489886,-0.779604,6
3253,215779,141,86,92,-0.00431332,0.0388199,0
3254,407086,238,152,0,0.542562,-0.758533,5
3255,61734,218,214,205,0.856562,0.0241967,3
3256,228308,22,43,72,0.474255,-0.440379,7
3257,12690,8,8,8,-0.01294,0.00862664,0
3258,142530,252,250,253,0.795384,0.311915,3
3259,264120,95,72,58,-0.0238095,0.134921,0
3260,15782,213,216,209,0.705731,0.392073,3
3261,38309,255,255,255,0.516224,-0.716393,5
3262,355009,70,54,41,0.0776398,0.616805,1
3263,193473,155,58,69,-0.0774293,-0.624274,2
3264,27820,236,213,231,0.811209,-0.447745,6
3265,402414,56,56,56,0.754096,-0.103353,4
3266,380243,231,219,223,0.765579,0.183739,3
3267,362363,45,32,24,0.849793,-0.43638,6
3268,323694,198,175,167,0.396825,-0.629113,6
3269,297941,123,121,108,0.827012,0.121155,3
3270,10025,62,61,79,0.447745,-0.695322,6
3271,318266,31,22,15,0.658449,-0.642646,7
3272,397451,157,144,127,0.0238095,0.563492,1
3273,126685,128,105,97,0.408448,-0.263997,6
3274,4755,147,127,102,0.626984,-0.619048,7
3275,207601,189,178,122,-0.285714,-0.246032,2
3276,315339,96,93,78,0.380952,-0.126984,6
3277,410139,16,6,4,0.363901,-0.114369,4
3278,195601,101,102,84,0.788811,-0.0629113,4
3279,365262,6,16,15,0.370244,0.803144,1
3280,214111,0,2,1,0.742612,-0.141632,4
3281,177353,174,164,155,0.276553,-0.795091,5
3282,41557,8,9,14,0.527487,-0.483933,7
3283,21300,252,254,253,0.65873,-0.547619,5
3284,409961,217,193,159,-0.325397,-0.198413,2
3285,154236,230,240,232,0.658149,-0.662989,7
3286,219954,4,10,6,0.672667,-0.014518,3
3287,220449,224,219,225,0.412698,-0.333333,6
3288,156951,220,213,195,0.485009,-0.698119,6
3289,13078,10,13,22,-0.014518,0.793651,1
3290,142718,100,104,141,0.984127,-0.0873016,4
3291,57783,104,130,207,0.189633,-0.389802,0
3292,190382,193,175,139,0.701058,-0.138889,4
3293,155120,52,41,39,0.431943,-0.695322,6
3294,374287,0,0,0,0.087108,0.832365,1
3295,26202,39,39,39,0.588152,-0.47123,7
3296,232578,23,13,3,0.349206,0.825397,1
3297,139320,51,52,20,0.821877,-0.493126,6
3298,399492,105,86,72,0.877193,-0.164474,4
3299,137148,80,58,37,0.0238095,0.18254,0
3300,296195,238,237,219,0.68254,-0.539683,5
3301,19644,156,229,246,0.648471,-0.648471,7
3302,121186,196,137,69,-0.0873016,0.777778,1
3303,157814,17,11,15,0.730159,-0.420635,6
3304,146018,238,252,239,0.212931,0.774293,1
3305,234693,95,89,89,0.722222,-0.380952,6
3306,157276,240,158,76,0.672667,-0.667828,7
3307,200713,208,191,184,0.489886,-0.784871,5
3308,134235,183,189,189,0.226507,-0.331858,0
3309,242604,110,142,157,-0.189786,-0.750518,2
3310,191772,111,113,99,0.857449,0.306232,3
3311,182404,170,82,72,0.412698,-0.190476,6
3312,21266,31,16,13,0.484127,-0.18254,6
3313,112145,31,31,33,0.539683,-0.230159,6
3314,174579,210,209,163,-0.206349,0.412698,1
3315,182742,122,68,8,0.682346,-0.101626,4
3316,76669,36,36,36,-0.0114837,-0.0114837,0
3317,143262,79,63,50,0.604917,0.222609,3
3318,313259,7,9,6,0.218218,0.728113,1
3319,370972,171,171,171,0.857143,-0.0793651,6
3320,352509,57,60,53,0.603865,-0.0776398,4
3321,159734,36,37,41,-0.537166,-0.459737,2
3322,411569,71,57,44,0.764615,-0.125823,4
3323,58919,65,56,41,-0.232919,-0.685818,2
3324,131807,193,174,131,0.755632,-0.135443,4
3325,271149,176,176,178,0.451692,-0.444036,6
3326,182056,197,253,252,0.47619,-0.738095,5
3327,42795,28,23,19,0.248466,-0.749719,5
3328,354632,11,20,113,-0.0714286,-0.857143,2
3329,336655,255,255,255,0.738095,-0.380952,6
3330,310050,23,23,15,0.164537,0.842044,1
3331,374742,147,167,178,0.803858,0.225846,3
3332,381828,39,64,61,-0.0555556,-0.047619,0
3333,385834,37,44,88,0.796971,-0.443315,6
3334,70164,61,61,61,0.100084,0.5689,1
3335,228685,160,152,133,0.643631,-0.658149,7
3336,279207,186,171,164,0.43554,-0.706543,5
3337,158449,140,121,153,0.0819531,0.655625,1
3338,263384,21,21,21,0.0,0.0560732,0
3339,176130,172,150,127,0.015873,0.00793651,0
3340,118135,59,45,58,0.349206,-0.904762,5
3341,148261,171,126,103,0.539683,-0.484127,2
3342,185659,156,141,138,0.147929,-0.338123,0
3343,343892,55,36,30,0.626984,-0.626984,7
3344,184451,55,55,55,-0.00793651,-0.00793651,0
3345,21063,38,39,34,0.784632,-0.223214,4
3346,6339,54,35,31,0.647539,-0.51305,7
3347,271294,38,89,118,-0.308123,-0.70028,2
3348,133932,235,217,205,-0.0842815,0.816477,1
3349,39874,71,43,29,0.487013,-0.427489,6
3350,100327,118,114,103,0.05291,0.760582,1
3351,200786,77,66,64,0.84127,0.134921,3
3352,208260,11,11,11,0.815217,-0.0992063,4
3353,243451,181,114,155,0.788395,0.220751,3
3354,251226,206,201,242,0.74644,-0.122493,4
3355,183313,43,42,37,0.656901,-0.576362,7
3356,246111,208,183,143,0.248813,0.830654,1
3357,97752,63,48,53,0.500421,-0.742731,5
3358,96387,169,184,189,0.984127,0.142857,3
3359,273812,203,153,118,-0.399202,0.142572,0
3360,253962,5,9,10,0.804163,-0.126143,4
3361,337735,69,53,53,0.769454,-0.0677507,4
3362,203420,71,78,71,0.65873,-0.634921,7
3363,286121,213,241,219,-0.31746,-0.206349,2
3364,400633,51,48,59,0.469415,-0.406504,7
3365,208632,26,4,6,0.417799,-0.397664,6
3366,371542,180,148,109,-0.30552,-0.837547,2
3367,253610,50,26,14,0.189281,0.547918,1
3368,357780,165,153,153,0.571041,-0.314557,6
3369,285340,245,254,251,0.789942,-0.404243,6
3370,157262,252,184,99,0.483933,-0.793651,5
3371,398398,55,51,48,0.616631,-0.72989,5
3372,237845,90,91,95,0.672667,-0.662989,7
3373,56394,101,77,43,0.106929,0.705731,1
3374,104083,54,64,73,0.087108,0.754936,1
3375,45189,69,34,32,0.015873,0.0238095,0
3376,101369,100,100,100,0.413429,-0.249054,5
